File,Total Time (minutes),Coding,Debugging,Testing,FC Flow Complexity,OV Object Vocabulary,OC Object Conjuration,AI Arithmetic Intricacy,DT Data Transfer,CM Comments,CS Code Structure,ID Inline Data,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\correlation\StorelessBivariateCovariance.java,806,420,239,146,103,263,153,173,34,22,52,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\correlation\StorelessCovariance.java,1721,796,560,364,611,394,296,110,165,40,98,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\AbstractStorelessUnivariateStatistic.java,1126,534,362,229,371,357,183,29,82,35,66,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\AbstractUnivariateStatistic.java,1227,572,405,249,332,347,280,11,123,57,72,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\AggregateSummaryStatistics.java,2282,1082,733,466,759,582,431,87,151,68,199,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\DescriptiveStatistics.java,3929,1912,1229,788,960,1333,807,11,326,112,369,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\FirstMoment.java,697,372,196,128,61,328,160,23,39,23,58,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\FourthMoment.java,743,401,208,133,55,347,128,92,42,21,51,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\GeometricMean.java,945,492,275,177,133,451,172,17,57,32,81,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\Kurtosis.java,1654,830,504,319,354,554,265,231,111,29,97,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\Mean.java,1414,708,428,278,280,479,294,92,119,54,92,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\package-info.java,80,49,19,11,0,65,1,0,0,6,6,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\SecondMoment.java,594,319,166,108,55,300,112,23,32,20,48,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\SemiVariance.java,1596,792,490,312,316,516,392,46,121,67,131,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\Skewness.java,1608,797,496,315,377,516,277,196,109,29,96,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\StandardDeviation.java,952,509,265,177,44,422,259,0,83,54,87,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\ThirdMoment.java,710,382,198,128,55,338,138,63,38,22,51,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\Variance.java,3118,1454,1024,639,1073,544,640,226,267,135,218,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\VectorialCovariance.java,1822,823,617,381,675,422,270,173,160,14,98,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\moment\VectorialMean.java,1091,487,373,230,407,310,148,29,114,11,66,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\MultivariateSummaryStatistics.java,4192,1903,1405,883,1049,1070,841,162,690,98,265,14,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\package-info.java,79,53,16,10,0,56,1,0,0,15,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\rank\Max.java,1006,492,313,201,260,385,170,23,74,25,66,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\rank\Median.java,492,273,131,88,16,310,84,6,23,17,34,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\rank\Min.java,1006,492,313,201,260,385,170,23,74,25,66,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\rank\package-info.java,80,49,19,11,0,65,1,0,0,6,6,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\rank\Percentile.java,6383,2963,2099,1319,1934,1249,1522,492,556,196,384,47,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\rank\PSquarePercentile.java,7303,3238,2500,1564,2730,1474,1496,249,737,99,466,50,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\StatisticalMultivariateSummary.java,316,169,91,55,0,206,14,0,59,23,12,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\StatisticalSummary.java,196,117,47,31,0,150,11,0,8,15,10,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\StatisticalSummaryValues.java,1312,638,408,265,310,413,294,69,109,17,92,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\StorelessUnivariateStatistic.java,284,163,73,47,0,206,26,0,20,20,11,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\summary\package-info.java,80,49,19,11,0,65,1,0,0,6,6,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\summary\Product.java,1118,560,338,219,207,422,226,46,98,38,76,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\summary\Sum.java,1096,545,334,216,207,394,226,58,97,35,75,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\summary\SumOfLogs.java,834,438,239,156,109,403,147,34,51,25,60,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\summary\SumOfSquares.java,821,426,239,155,109,385,148,40,55,21,58,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\SummaryStatistics.java,4383,2071,1407,905,1329,1014,1042,110,372,100,403,10,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\SynchronizedDescriptiveStatistics.java,737,389,209,139,44,366,175,0,49,22,80,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\SynchronizedMultivariateSummaryStatistics.java,1379,655,446,276,116,563,329,0,207,20,141,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\SynchronizedSummaryStatistics.java,1446,738,427,280,127,638,391,0,93,25,170,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\UnivariateStatistic.java,218,124,57,36,0,159,20,0,15,12,10,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\descriptive\WeightedEvaluation.java,214,118,59,37,0,141,22,0,25,15,10,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\Frequency.java,5406,2371,1859,1176,2700,1014,863,75,309,93,340,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\AlternativeHypothesis.java,116,70,27,17,0,94,4,0,0,8,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\BinomialTest.java,1284,587,435,261,589,347,140,58,45,34,66,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\ChiSquareTest.java,3825,1698,1324,803,1422,601,649,301,499,134,195,22,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\GTest.java,3696,1639,1277,779,1349,610,634,283,495,124,179,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\KolmogorovSmirnovTest.java,11237,5051,3828,2357,4277,1634,1837,1649,1096,181,490,71,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\MannWhitneyUTest.java,1399,685,440,273,266,488,271,115,142,41,67,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\OneWayAnova.java,1965,960,615,389,588,582,375,110,125,76,101,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\package-info.java,70,43,16,10,0,56,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\TestUtils.java,3343,1507,1129,707,356,835,1320,0,517,64,250,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\TTest.java,3408,1743,1008,656,443,619,1174,289,367,292,213,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\inference\WilcoxonSignedRankTest.java,2497,1125,849,522,907,544,392,197,270,50,122,12,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\AgrestiCoullInterval.java,485,270,132,82,5,272,66,87,21,9,21,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\BinomialConfidenceInterval.java,204,124,48,31,0,169,7,0,1,17,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\ClopperPearsonInterval.java,636,332,188,115,94,244,81,138,33,9,28,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\ConfidenceInterval.java,582,286,183,111,166,234,84,17,16,16,43,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\IntervalUtils.java,892,444,276,172,266,347,147,0,31,43,54,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\NormalApproximationInterval.java,401,224,108,68,5,234,51,63,17,9,18,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\package-info.java,70,44,16,10,0,56,1,0,0,7,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\interval\WilsonScoreInterval.java,618,341,170,106,5,300,92,144,37,9,24,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\package-info.java,60,38,13,8,0,47,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\ranking\NaNStrategy.java,140,87,32,20,0,112,4,0,0,14,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\ranking\NaturalRanking.java,3741,1671,1269,801,1274,826,702,127,495,61,242,10,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\ranking\package-info.java,70,43,16,10,0,56,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\ranking\RankingAlgorithm.java,132,75,35,21,0,94,5,0,12,11,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\ranking\TiesStrategy.java,142,88,32,20,0,112,4,0,0,16,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\AbstractMultipleLinearRegression.java,3220,1382,1148,689,1212,751,455,98,453,48,190,10,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\GLSMultipleLinearRegression.java,823,423,242,157,66,441,128,11,107,16,51,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\MillerUpdatingRegression.java,16822,7087,6052,3682,6773,1559,2944,2158,2349,91,863,82,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\ModelSpecificationException.java,175,103,43,28,0,131,17,0,3,8,14,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\MultipleLinearRegression.java,194,105,55,33,0,122,10,0,35,16,10,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\OLSMultipleLinearRegression.java,1619,808,496,314,329,619,220,98,183,61,101,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\package-info.java,70,44,16,10,0,56,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\RegressionResults.java,3578,1516,1301,761,1445,572,617,208,421,68,231,14,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\SimpleRegression.java,7565,3289,2681,1594,2948,920,1292,949,796,146,467,44,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\regression\UpdatingMultipleLinearRegression.java,329,184,89,56,0,225,29,0,37,25,12,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\stat\StatUtils.java,4011,1865,1318,827,1023,854,1054,138,499,198,235,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\DctNormalization.java,106,69,22,14,0,75,4,0,0,18,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\DftNormalization.java,104,67,22,14,0,75,4,0,0,16,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\DstNormalization.java,104,67,22,14,0,75,4,0,0,16,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\FastCosineTransformer.java,1929,887,653,388,364,563,297,249,329,29,81,13,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\FastFourierTransformer.java,7975,3594,2746,1635,2142,1108,1352,1609,1170,69,402,121,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\FastHadamardTransformer.java,1689,782,558,348,486,394,280,145,238,63,75,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\FastSineTransformer.java,1680,781,563,336,364,535,242,162,254,34,75,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\package-info.java,60,38,13,8,0,47,1,0,0,7,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\RealTransformer.java,241,137,63,39,0,169,22,0,19,20,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\TransformType.java,96,59,22,14,0,75,4,0,0,8,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\transform\TransformUtils.java,1364,591,482,291,401,328,221,40,257,23,75,16,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\ArithmeticUtils.java,7230,3094,2569,1566,3830,826,1241,378,356,123,443,30,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\BigReal.java,1640,808,498,333,242,563,485,0,143,36,168,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\BigRealField.java,395,207,115,72,59,216,54,6,10,12,36,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\CentralPivotingStrategy.java,272,152,74,46,5,178,30,23,10,9,13,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\Combinations.java,2750,1202,967,580,1034,591,465,110,299,58,179,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\CombinatoricsUtils.java,4784,2000,1743,1040,2527,497,638,382,394,68,237,36,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\CompositeFormat.java,1861,873,602,385,659,582,332,29,112,30,112,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\ContinuedFraction.java,1167,569,364,233,344,375,220,63,59,29,70,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\Decimal64.java,3872,1819,1256,796,698,1051,1239,110,354,48,366,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\Decimal64Field.java,305,158,90,56,53,159,41,6,8,9,28,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\DefaultTransformer.java,614,301,194,118,189,300,49,0,20,13,41,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\DoubleArray.java,263,153,66,43,0,178,26,0,21,26,10,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\FastMath.java,49394,21944,17333,10116,19242,3446,8360,11685,3599,366,2267,426,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\FastMathCalc.java,7695,3022,2975,1697,1551,676,1397,1019,2486,53,352,158,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\FastMathLiteralArrays.java,72922,41025,21532,10364,27,178,541,60236,208,28,7798,3903,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\Incrementor.java,677,340,203,133,172,234,127,11,35,27,67,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\IterationEvent.java,204,116,53,34,5,131,33,0,5,10,17,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\IterationListener.java,168,100,41,27,0,122,20,0,4,11,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\IterationManager.java,855,447,236,170,181,385,146,0,40,26,75,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\KthSelector.java,1815,778,642,395,830,375,247,75,178,21,81,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\MathArrays.java,18387,8010,6440,3936,6851,2441,3560,2194,2143,258,897,40,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\MathUtils.java,2750,1174,988,588,1494,544,325,98,102,41,135,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\MedianOf3PivotingStrategy.java,650,297,221,131,233,225,78,29,37,9,35,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\MultidimensionalCounter.java,2283,1005,793,484,843,488,354,144,273,34,135,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\NumberTransformer.java,128,77,31,19,0,103,5,0,1,9,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\OpenIntToDoubleHashMap.java,5234,2229,1865,1140,2136,854,1015,263,596,55,298,14,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\OpenIntToFieldHashMap.java,5526,2357,1971,1198,2275,929,1069,268,605,58,305,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\package-info.java,60,38,13,8,0,47,1,0,0,7,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\Pair.java,1196,524,418,253,597,281,159,35,40,18,61,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\PivotingStrategyInterface.java,158,92,40,25,0,122,8,0,7,11,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\Precision.java,4699,2092,1620,986,2006,760,993,285,237,95,304,17,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\RandomPivotingStrategy.java,324,181,87,56,5,206,46,23,12,10,19,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\ResizableDoubleArray.java,5614,2601,1858,1154,1829,1192,1241,179,508,215,426,21,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\util\TransformerMap.java,1844,829,628,386,870,572,191,11,70,23,104,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\differentiation\DerivativeStructureTest.java,32346,14861,10584,6900,11090,2714,6594,4826,4019,41,2282,777,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\differentiation\DSCompilerTest.java,5213,2473,1619,1120,1393,666,1442,115,865,8,441,279,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\differentiation\FiniteDifferencesDifferentiatorTest.java,5991,2773,1964,1253,1336,1080,1293,665,1002,17,469,126,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\differentiation\GradientFunctionTest.java,1295,604,416,275,437,357,175,92,137,6,80,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\differentiation\JacobianFunctionTest.java,1261,580,420,260,184,357,243,133,240,7,85,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\differentiation\SparseGradientTest.java,19252,9209,6068,3974,4295,2460,4744,2963,2739,15,1576,457,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\GaussianTest.java,1927,994,554,377,56,629,596,156,257,6,174,50,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\HarmonicOscillatorTest.java,1773,879,539,354,277,525,442,202,177,6,123,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\LogisticTest.java,2238,1119,670,448,167,657,685,220,298,7,164,38,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\LogitTest.java,2897,1421,879,597,472,732,846,185,352,8,253,47,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\SigmoidTest.java,1176,622,328,225,0,394,370,81,158,6,123,42,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\SincTest.java,1488,765,431,291,234,441,342,173,129,6,122,37,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\SqrtTest.java,774,401,223,149,123,263,159,81,59,6,65,16,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\function\StepFunctionTest.java,1479,724,460,295,106,413,358,156,242,6,161,34,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\FunctionUtilsTest.java,4403,2172,1328,902,542,1098,1303,335,657,8,357,99,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\integration\gauss\BaseRuleFactoryTest.java,1219,575,395,248,261,525,166,17,167,11,64,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\analysis\integration\gauss\GaussianQuadratureAbstractTest.java,675,358,191,125,106,300,118,58,28,22,38,4,
